COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,MOTOCICLET,BICICLETA,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS
Municipal,11,7,2019,3,13,0,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,4,16,20,6,Sabado,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,4,11,10,9,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,4,21,10,13,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2019,5,8,0,29,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,6,14,20,1,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,6,5,55,26,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,6,23,0,27,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,7,14,10,16,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,8,23,20,27,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,1,1,0,0,0,0,Fatal,Cifras Definitivas
Municipal,11,7,2019,8,20,15,30,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2019,9,8,50,20,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,68,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2019,10,20,0,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2019,10,10,55,25,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,7,2019,11,21,55,16,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,11,14,45,22,Viernes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,11,16,30,25,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,11,21,55,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Sí,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,12,12,0,10,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,12,22,15,19,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,7,2019,12,20,0,30,lunes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,9,2019,1,20,40,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,No,25,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,9,2019,8,18,45,12,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,9,2019,9,6,0,14,Sabado,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con ciclista,1,2,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,1,0,0,0,0,0,2,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,9,2019,10,7,22,3,Jueves,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,21,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,9,2019,10,14,10,28,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,12,2019,7,19,45,22,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,16,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,12,2019,12,11,45,6,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,35,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,13,2019,5,20,55,29,Miercoles,Sin accidente en esta zona,Accidente en carretera estatal,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,16,0,2,0,0,0,0,1,0,0,0,0,0,Fatal,Cifras Definitivas
Municipal,11,14,2019,3,18,54,26,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2019,5,0,0,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,39,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,14,2019,5,18,36,20,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2019,10,20,6,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Sí,Se ignora,99,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2019,10,17,38,22,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,No,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2019,11,9,57,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,14,2019,11,12,0,22,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,15,2019,2,19,30,3,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,1,13,45,1,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,1,21,30,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,30,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,1,19,0,27,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,24,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,3,15,30,1,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,58,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,3,20,30,25,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,40,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,3,16,0,30,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,33,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,4,12,30,12,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Sí,21,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,4,16,35,16,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,17,0,0,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,4,22,40,20,Sabado,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,No,No,25,0,1,0,1,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,4,8,0,27,Sabado,Accidente en intersección,Sin accidente en esta zona,Otro,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,76,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,6,15,10,7,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,99,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,6,9,40,11,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Sí,17,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,7,14,0,10,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,16,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,8,9,0,10,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,75,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,8,8,30,12,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,1,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,8,14,50,17,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,10,16,40,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,Se ignora,No,76,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,10,10,0,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,53,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,17,2019,11,14,20,29,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,1,17,27,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,39,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,1,9,13,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,14,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,1,15,39,21,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,1,14,49,28,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,55,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,2,14,10,9,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,26,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,2,8,18,17,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,34,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,3,22,18,9,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,4,19,18,1,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,4,3,9,7,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,4,20,1,7,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,99,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,4,15,25,12,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,4,18,32,23,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,27,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,11,5,1,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,47,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,15,52,3,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,22,50,19,Domingo,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,23,43,19,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,47,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,22,9,20,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,13,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,5,19,41,23,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,5,8,59,29,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Mujer,No,Se ignora,24,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,6,16,27,8,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,7,13,53,2,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,29,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,7,9,19,29,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,8,17,4,3,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,42,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,8,8,3,10,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,57,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,8,10,33,31,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,80,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,9,18,7,23,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,18,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,9,22,5,26,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,9,7,53,28,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,31,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,10,18,18,15,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,10,20,31,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,17,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,10,7,12,25,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,10,9,29,26,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,15,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,10,12,9,31,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,16,0,1,0,0,0,0,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,11,15,12,15,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,11,11,27,16,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,45,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,20,2019,11,21,9,21,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,20,2019,12,15,59,15,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,28,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,21,2019,1,20,10,23,Miercoles,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,16,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,21,2019,4,21,10,16,Martes,Accidente en no intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,56,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,21,2019,5,6,15,17,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,11,21,2019,5,13,14,20,lunes,Accidente en no intersección,Sin accidente en esta zona,Colisión con ciclista,1,1,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
Municipal,11,21,2019,5,13,0,25,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,1,Conductor,Pavimentada,Hombre,No,Se ignora,84,0,0,0,0,0,0,0,1,0,0,0,0,No fatal,Cifras Definitivas
